experiment	timestamp	score	best_score	kept	mutations	params
57	2026-03-29T17:00:16.293579	66.6869	66.8731	False	traverse_hop1_limit: 20 -> 50; traverse_min_edge_score: 0.0 -> 0.0342	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0342, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
58	2026-03-29T17:00:16.347165	66.8731	66.8731	False	traverse_hop2_limit: 50 -> 40; keyword_max_results: 0 -> 0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
59	2026-03-29T17:00:16.412195	51.9884	66.8731	False	traverse_hop2_limit: 50 -> 80; keyword_prefix_match_len: 5 -> 3; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 80, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
60	2026-03-29T17:00:16.463162	60.5657	66.8731	False	keyword_prefix_match_len: 5 -> 6	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
61	2026-03-29T17:00:16.515669	66.0330	66.8731	False	traverse_hop2_limit: 50 -> 60; hop1_score_boost: 0.2027 -> 0.3795; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 60, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3795, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
62	2026-03-29T17:00:16.580035	51.9884	66.8731	False	keyword_prefix_match_len: 5 -> 3; traverse_default_hops: 1 -> 1	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
63	2026-03-29T17:00:16.633716	65.9145	66.8731	False	traverse_default_hops: 1 -> 1; hop1_score_boost: 0.2027 -> 0.4327; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.4327, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
64	2026-03-29T17:00:16.724435	62.7174	66.8731	False	traverse_default_hops: 1 -> 2; hop2_score_boost: 0.15 -> 0.2233	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.2233, "dedup_strategy": "keep_highest", "max_total_results": 50}
65	2026-03-29T17:00:16.776944	66.8731	66.8731	False	hop2_score_boost: 0.15 -> 0.1841; traverse_hop2_limit: 50 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.1841, "dedup_strategy": "keep_highest", "max_total_results": 50}
66	2026-03-29T17:00:16.834399	32.8376	66.8731	False	keyword_prefix_match_len: 5 -> 3; max_total_results: 50 -> 200; keyword_max_results: 0 -> 20	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 20, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 200}
67	2026-03-29T17:00:16.889695	66.7785	66.8731	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_min_score: 0.0572 -> 0.0314; traverse_hop2_limit: 50 -> 80	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0314, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 80, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
68	2026-03-29T17:00:16.953776	51.6371	66.8731	False	keyword_prefix_match_len: 5 -> 3; keyword_min_score: 0.0572 -> 0.0361	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0361, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
69	2026-03-29T17:00:17.002469	38.5313	66.8731	False	keyword_prefix_match_len: 5 -> 6; keyword_max_results: 0 -> 20	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.0572, "keyword_max_results": 20, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2027, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
70	2026-03-29T17:00:17.055971	67.4067	67.4067	True	traverse_hop1_limit: 20 -> 20; hop1_score_boost: 0.2027 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
71	2026-03-29T17:00:17.106316	60.8372	67.4067	False	keyword_prefix_match_len: 5 -> 6; max_total_results: 50 -> 50	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
72	2026-03-29T17:00:17.158087	67.4067	67.4067	False	traverse_hop2_limit: 50 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
73	2026-03-29T17:00:17.268500	60.7167	67.4067	False	traverse_hop1_limit: 20 -> 40; traverse_default_hops: 1 -> 2; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 40, "traverse_hop2_limit": 50, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
74	2026-03-29T17:00:17.320682	67.4067	67.4067	False	hop2_score_boost: 0.15 -> 0.2297	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.2297, "dedup_strategy": "keep_highest", "max_total_results": 50}
75	2026-03-29T17:00:17.375850	67.3050	67.4067	False	keyword_min_score: 0.0572 -> 0.0336; traverse_hop2_limit: 50 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0336, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
76	2026-03-29T17:00:17.429504	67.4067	67.4067	False	traverse_min_edge_score: 0.0 -> 0.1157; traverse_default_hops: 1 -> 1; keyword_max_results: 0 -> 0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.1157, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
77	2026-03-29T17:00:17.494154	51.6909	67.4067	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_prefix_match_len: 5 -> 3; hop2_score_boost: 0.15 -> 0.2022	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.2022, "dedup_strategy": "keep_highest", "max_total_results": 50}
78	2026-03-29T17:00:17.548009	67.4067	67.4067	False	traverse_hop2_limit: 50 -> 20; traverse_min_edge_score: 0.0 -> 0.0; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
79	2026-03-29T17:00:17.604275	63.8038	67.4067	False	max_total_results: 50 -> 200; keyword_prefix_match_len: 5 -> 4	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 200}
80	2026-03-29T17:00:17.657964	67.4067	67.4067	False	hop2_score_boost: 0.15 -> 0.204	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.204, "dedup_strategy": "keep_highest", "max_total_results": 50}
81	2026-03-29T17:00:17.711931	67.2245	67.4067	False	hop1_score_boost: 0.1 -> 0.1508; keyword_min_score: 0.0572 -> 0.0482; traverse_default_hops: 1 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0482, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1508, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
82	2026-03-29T17:00:17.813081	62.5581	67.4067	False	traverse_default_hops: 1 -> 2; hop2_score_boost: 0.15 -> 0.2162; traverse_hop2_limit: 50 -> 70	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 70, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.2162, "dedup_strategy": "keep_highest", "max_total_results": 50}
83	2026-03-29T17:00:17.870257	67.4067	67.4067	False	hop2_score_boost: 0.15 -> 0.094	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.094, "dedup_strategy": "keep_highest", "max_total_results": 50}
84	2026-03-29T17:00:17.926563	66.2842	67.4067	False	max_total_results: 50 -> 200; traverse_hop1_limit: 20 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 30, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 200}
85	2026-03-29T17:00:17.983705	67.4067	67.4067	False	hop2_score_boost: 0.15 -> 0.2572; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.2572, "dedup_strategy": "keep_highest", "max_total_results": 50}
86	2026-03-29T17:00:18.033515	54.8444	67.4067	False	keyword_prefix_match_len: 5 -> 8	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
87	2026-03-29T17:00:18.088574	66.4768	67.4067	False	hop1_score_boost: 0.1 -> 0.2883; traverse_seed_limit: 10 -> 10; max_total_results: 50 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2883, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
88	2026-03-29T17:00:18.145242	66.7002	67.4067	False	max_total_results: 50 -> 100	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 100}
89	2026-03-29T17:00:18.197947	67.4067	67.4067	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_min_score: 0.0572 -> 0.0792	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0792, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
90	2026-03-29T17:00:18.250533	67.4067	67.4067	False	traverse_hop2_limit: 50 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
91	2026-03-29T17:00:18.299930	58.9619	67.4067	False	keyword_prefix_match_len: 5 -> 7; traverse_min_edge_score: 0.0 -> 0.1011	{"keyword_prefix_match_len": 7, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.1011, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
92	2026-03-29T17:00:18.365721	51.6909	67.4067	False	keyword_prefix_match_len: 5 -> 3; keyword_max_results: 0 -> 0; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
93	2026-03-29T17:00:18.421088	66.5321	67.4067	False	max_total_results: 50 -> 150	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 150}
94	2026-03-29T17:00:18.477280	67.4067	67.4067	False	traverse_hop2_limit: 50 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
95	2026-03-29T17:00:18.532011	67.4067	67.4067	False	keyword_min_score: 0.0572 -> 0.0658	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0658, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
96	2026-03-29T17:00:18.583531	60.8372	67.4067	False	keyword_prefix_match_len: 5 -> 6; hop2_score_boost: 0.15 -> 0.2876	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.2876, "dedup_strategy": "keep_highest", "max_total_results": 50}
97	2026-03-29T17:00:18.681379	52.0741	67.4067	False	keyword_prefix_match_len: 5 -> 3; max_total_results: 50 -> 50; traverse_default_hops: 1 -> 2	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
98	2026-03-29T17:00:18.741405	54.9235	67.4067	False	traverse_seed_limit: 10 -> 30; keyword_prefix_match_len: 5 -> 8; traverse_min_edge_score: 0.0 -> 0.1124	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.0572, "keyword_max_results": 0, "traverse_seed_limit": 30, "traverse_hop1_limit": 20, "traverse_hop2_limit": 50, "traverse_default_hops": 1, "traverse_min_edge_score": 0.1124, "hop1_score_boost": 0.1, "hop2_score_boost": 0.15, "dedup_strategy": "keep_highest", "max_total_results": 50}
